Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Weekly_Sales_Increased,Labour_Cost,Product_Cost,Maintenance_Cost,Profit,Temperature_Celsius
20,2012-01-20,1892775.94,0,27.65,3.533,212.8336399,6.961,2025270.2558000002,541333.9188399999,738182.6166,234704.21656,378555.1880000001,-2.4166666666666674
20,2012-01-27,1761016.51,0,37.19,3.567,212.9286312,6.961,1884287.6657,503650.72185999993,686796.4389000001,218366.04723999999,352203.30200000014,2.883333333333332
20,2012-02-03,2203523.2,0,39.93,3.617,213.0236225,6.961,2357769.8240000005,630207.6352,859374.0480000001,273236.8768,440704.64000000013,4.405555555555555
20,2012-02-10,2462978.28,1,33.47,3.64,213.1186138,6.961,2635386.7596,704411.7880799999,960561.5292,305409.30672,492595.65599999996,0.816666666666666
20,2012-02-17,2309025.16,0,31.11,3.695,213.2732106,6.961,2470656.9212,660381.19576,900519.8124,286319.11984,461805.0319999999,-0.49444444444444474
20,2012-02-24,2045837.55,0,39.79,3.739,213.4725116,6.961,2189046.1785000004,585109.5393,797876.6445,253683.8562,409167.51,4.3277777777777775
20,2012-03-02,2148822.76,0,39.98,3.816,213.6718127,6.961,2299240.3532,614563.3093599998,838040.8764,266454.02223999996,429764.55200000014,4.433333333333332
20,2012-03-09,2139265.4,0,41.14,3.848,213.8711137,6.961,2289013.978,611829.9043999999,834313.5059999999,265268.9096,427853.0800000001,5.077777777777778
20,2012-03-16,2064991.71,0,53.73,3.862,214.0167132,6.961,2209541.1297,590587.62906,805346.7669,256058.97204,412998.3420000002,12.07222222222222
20,2012-03-23,1992436.96,0,66.11,3.9,214.0907105,6.961,2131907.5472,569836.9705599999,777050.4144,247062.18304,398487.392,18.950000000000003
20,2012-03-30,2074721.74,0,51.52,3.953,214.1647079,6.961,2219952.2618,593370.41764,809141.4786,257265.49576,414944.34799999977,10.844444444444447
20,2012-04-06,2565259.92,0,50.06,3.996,214.2387053,7.139,2744828.1144000003,733664.3371199999,1000451.3688,318092.23008,513051.9839999997,10.033333333333335
20,2012-04-13,2045396.06,0,45.68,4.044,214.3127027,7.139,2188573.7842,584983.27316,797704.4634,253629.11144,409079.2119999998,7.6000000000000005
20,2012-04-20,1884427.84,0,60.11,4.027,214.3675045,7.139,2016337.7888000002,538946.3622399999,734926.8576000001,233669.05216000002,376885.5680000002,15.616666666666667
20,2012-04-27,1886503.93,0,47.64,4.004,214.4223063,7.139,2018559.2051000001,539540.1239799999,735736.5327,233926.48732,377300.78599999985,8.68888888888889
20,2012-05-04,2163510.89,0,62.74,3.951,214.4771081,7.139,2314956.6523,618764.11454,843769.2471,268275.35036000004,432702.1780000001,17.07777777777778
20,2012-05-11,2168097.11,0,63.19,3.889,214.5319099,7.139,2319863.9077,620075.7734599999,845557.8729,268844.04164,433619.422,17.327777777777776
20,2012-05-18,2039222.26,0,60.99,3.848,214.5485571,7.139,2181967.8182,583217.5663599999,795296.6814,252863.56024,407844.45200000005,16.105555555555558
20,2012-05-25,2114989.0,0,70.04,3.798,214.5499425,7.139,2263038.23,604886.8539999999,824845.7100000001,262258.636,422997.80000000005,21.13333333333334
20,2012-06-01,2143126.59,0,73.67,3.742,214.5513278,7.139,2293145.4513,612934.20474,835819.3701,265747.69716,428625.31799999997,23.150000000000002
20,2012-06-08,2231962.13,0,62.01,3.689,214.5527132,7.139,2388199.4791,638341.16918,870465.2307,276763.30412,446392.426,16.67222222222222
20,2012-06-15,2165160.29,0,71.51,3.62,214.5653243,7.139,2316721.5103,619235.84294,844412.5131000001,268479.87596,433032.0580000002,21.950000000000003
20,2012-06-22,2060588.69,0,76.51,3.564,214.606,7.139,2204829.8983,589328.3653399999,803629.5891,255512.99756,412117.7379999999,24.727777777777778
20,2012-06-29,2055952.61,0,74.15,3.506,214.6466757,7.139,2199869.2927,588002.44646,801821.5179000001,254938.12364,411190.5220000001,23.41666666666667
20,2012-07-06,2358055.3,0,79.2,3.475,214.6873514,7.28,2523119.171,674403.8157999999,919641.5669999999,292398.85719999997,471611.06000000006,26.22222222222222
20,2012-07-13,2134680.12,0,78.27,3.523,214.728027,7.28,2284107.7284000004,610518.51432,832525.2468000001,264700.33488000004,426936.0240000002,25.705555555555552
20,2012-07-20,1970170.29,0,76.04,3.567,214.7331351,7.28,2108082.2103000004,563468.70294,768366.4131,244301.11596,394034.05799999996,24.466666666666672
20,2012-07-27,1911559.1,0,74.6,3.647,214.7382432,7.28,2045368.2370000002,546705.9026,745508.0490000001,237033.3284,382311.81999999983,23.666666666666664
20,2012-08-03,2094515.71,0,74.73,3.654,214.7433514,7.28,2241131.8097,599031.4930599999,816861.1269,259719.94804,418903.1420000002,23.738888888888894
20,2012-08-10,2144245.39,0,75.4,3.722,214.7484595,7.28,2294342.5673,613254.18154,836255.7021000001,265886.42836,428849.078,24.111111111111114
20,2012-08-17,2045061.22,0,69.57,3.807,214.825578,7.28,2188215.5054,584887.5089199999,797573.8758,253587.59128,409012.24399999995,20.87222222222222
20,2012-08-24,2005341.43,0,68.27,3.834,214.9567044,7.28,2145715.3301,573527.6489799999,782083.1577,248662.33732,401068.2860000001,20.149999999999995
20,2012-08-31,2062481.56,0,72.66,3.867,215.0878309,7.28,2206855.2692,589869.72616,804367.8084000001,255747.71344,412496.3119999999,22.58888888888889
20,2012-09-07,2080529.06,1,76.36,3.911,215.2189573,7.28,2226166.0942,595031.3111599999,811406.3334,257985.60344,416105.81200000015,24.644444444444446
20,2012-09-14,2047949.98,0,64.84,3.948,215.3583757,7.28,2191306.4786,585713.6942799999,798700.4922,253945.79752,409589.99600000004,18.244444444444447
20,2012-09-21,2028587.24,0,60.94,4.038,215.5475459,7.28,2170588.3468,580175.9506399999,791149.0236000001,251544.81776,405717.4480000001,16.077777777777776
20,2012-09-28,2008350.58,0,58.65,3.997,215.7367162,7.28,2148935.1206,574388.26588,783256.7262,249035.47192,401670.11600000015,14.805555555555555
20,2012-10-05,2246411.89,0,60.77,3.985,215.9258865,7.293,2403660.7223000005,642473.80054,876100.6371,278555.07436,449282.378,15.983333333333336
20,2012-10-12,2162951.36,0,47.2,4.0,216.1150568,7.293,2314357.9552,618604.08896,843551.0303999999,268205.96864,432590.2719999999,8.444444444444446
20,2012-10-19,1999363.49,0,56.26,3.969,216.1464699,7.293,2139318.9343000003,571817.95814,779751.7611,247921.07276,399872.6980000001,13.477777777777776
20,2012-10-26,2031650.55,0,60.04,3.882,216.1515902,7.293,2173866.0885,581052.0573,792343.7145,251924.66820000001,406330.1100000001,15.577777777777776
21,2010-02-05,798593.88,0,39.05,2.572,210.7526053,8.324,854495.4516,228397.84967999998,311451.6132,99025.64112,159718.77599999995,3.916666666666665
21,2010-02-12,809321.44,1,37.77,2.548,210.8979935,8.324,865973.9408,231465.93183999998,315635.3616,100355.85856,161864.28800000006,3.2055555555555575
21,2010-02-19,867283.25,0,39.75,2.514,210.9451605,8.324,927993.0775,248043.0095,338240.4675,107543.12299999999,173456.65000000002,4.305555555555555
21,2010-02-26,749597.24,0,45.31,2.561,210.9759573,8.324,802069.0468,214384.81063999998,292342.9236,92950.05776,149919.4480000001,7.394444444444446
21,2010-03-05,747444.32,0,48.61,2.625,211.0067542,8.324,799765.4224,213769.07551999995,291503.28479999996,92683.09568,149488.86400000006,9.227777777777778
21,2010-03-12,712312.89,0,57.1,2.667,211.037551,8.324,762174.7923000001,203721.48653999998,277802.0271,88326.79836,142462.57799999998,13.944444444444445
21,2010-03-19,727070.0,0,54.68,2.72,210.8733316,8.324,777964.9,207942.02,283557.3,90156.68,145414.0,12.600000000000001
21,2010-03-26,686497.53,0,51.66,2.732,210.6766095,8.324,734552.3571,196338.29358,267734.0367,85125.69372,137299.50600000005,10.92222222222222
21,2010-04-02,753664.12,0,64.12,2.719,210.4798874,8.2,806420.6084,215547.93832,293929.00680000003,93454.35088,150732.8239999999,17.84444444444445
21,2010-04-09,751181.4,0,65.74,2.77,210.2831653,8.2,803764.0980000001,214837.8804,292960.74600000004,93146.4936,150236.2799999999,18.744444444444444
21,2010-04-16,716026.51,0,67.87,2.808,210.1495463,8.2,766148.3657000001,204783.58185999998,279250.33890000003,88787.28724,143205.30200000003,19.92777777777778
21,2010-04-23,718780.59,0,64.21,2.795,210.1000648,8.2,769095.2313,205571.24873999998,280324.4301,89128.79316,143756.11800000002,17.89444444444444
21,2010-04-30,680532.69,0,66.93,2.78,210.0505833,8.2,728169.9783,194632.34933999996,265407.7491,84386.05355999999,136106.53799999994,19.40555555555556
21,2010-05-07,744969.42,0,70.87,2.835,210.0011018,8.2,797117.2794000001,213061.25412,290538.0738,92376.20808000001,148993.88399999996,21.59444444444445
21,2010-05-14,723559.88,0,73.08,2.854,209.9984585,8.2,774209.0716,206938.12568,282188.3532,89721.42512,144711.97600000002,22.82222222222222
21,2010-05-21,753361.72,0,74.24,2.826,210.2768443,8.2,806097.0404,215461.45191999996,293811.0708,93416.85328,150672.34400000004,23.466666666666665
21,2010-05-28,755214.26,0,80.94,2.759,210.5552301,8.2,808079.2582,215991.27836,294533.5614,93646.56824,151042.85199999996,27.188888888888886
21,2010-06-04,806012.48,0,82.68,2.705,210.833616,8.2,862433.3536,230519.56927999997,314344.8672,99945.54752,161202.49600000004,28.15555555555556
21,2010-06-11,784305.55,0,83.51,2.668,211.1120018,8.2,839206.9385,224311.3873,305879.1645,97253.8882,156861.11,28.616666666666667
21,2010-06-18,785104.29,0,86.18,2.637,211.1096543,8.2,840061.5903,224539.82694,306190.6731,97352.93196,157020.858,30.100000000000005
21,2010-06-25,769848.75,0,87.01,2.653,210.9950134,8.2,823738.1625000001,220176.7425,300241.0125,95461.245,153969.75,30.561111111111114
21,2010-07-02,711470.8,0,82.29,2.669,210.8803726,8.099,761273.756,203480.6488,277473.612,88222.37920000001,142294.16000000003,27.938888888888894
21,2010-07-09,714677.47,0,81.67,2.642,210.7657317,8.099,764704.8929,204397.75641999996,278724.2133,88620.00628,142935.49400000006,27.59444444444445
21,2010-07-16,755098.41,0,85.61,2.623,210.7577954,8.099,807955.2987,215958.14526,294488.3799,93632.20284,151019.68200000003,29.783333333333335
21,2010-07-23,765823.48,0,87.17,2.608,210.8921319,8.099,819431.1236,219025.51527999996,298671.1572,94962.11151999999,153164.696,30.650000000000002
21,2010-07-30,715876.27,0,83.59,2.64,211.0264684,8.099,765987.6089000001,204740.61322,279191.7453,88768.65748000001,143175.25399999996,28.661111111111115
21,2010-08-06,739279.19,0,90.3,2.627,211.1608049,8.099,791028.7333,211433.84833999997,288318.88409999997,91670.61955999999,147855.838,32.388888888888886
21,2010-08-13,793589.18,0,89.65,2.692,211.2951413,8.099,849140.4226,226966.50548,309499.78020000004,98405.05832000001,158717.836,32.02777777777778
21,2010-08-20,848873.28,0,89.58,2.664,211.2596586,8.099,908294.4096000001,242777.75808,331060.57920000004,105260.28672,169774.65599999996,31.988888888888887
21,2010-08-27,855882.57,0,86.2,2.619,211.2241759,8.099,915794.3499,244782.41501999996,333794.2023,106129.43867999999,171176.51399999997,30.11111111111111
21,2010-09-03,727772.8,0,82.57,2.577,211.1886931,8.099,778716.8960000001,208143.0208,283831.39200000005,90243.8272,145554.56000000006,28.09444444444444
21,2010-09-10,674055.81,1,79.3,2.565,211.1532104,8.099,721239.7167000001,192779.96166,262881.76590000006,83582.92044,134811.162,26.27777777777778
21,2010-09-17,684340.86,0,83.03,2.582,211.1806415,8.099,732244.7202,195721.48596,266892.9354,84858.26664,136868.1719999999,28.35
21,2010-09-24,671688.06,0,80.79,2.624,211.2552578,8.099,718706.2242,192102.78516,261958.34340000004,83289.31944,134337.61199999996,27.10555555555556
21,2010-10-01,677158.39,0,70.28,2.603,211.3298742,8.163,724559.4773,193667.29953999998,264091.7721,83967.64036,135431.67800000007,21.266666666666666
21,2010-10-08,680579.49,0,65.76,2.633,211.4044906,8.163,728220.0543000001,194645.73414,265426.0011,84391.85676,136115.89800000004,18.755555555555556
21,2010-10-15,693412.05,0,68.61,2.72,211.4713286,8.163,741950.8935000001,198315.8463,270430.69950000005,85983.0942,138682.40999999992,20.33888888888889
21,2010-10-22,710668.45,0,70.72,2.725,211.5187208,8.163,760415.2415,203251.17669999998,277160.6955,88122.8878,142133.68999999994,21.51111111111111
21,2010-10-29,731756.65,0,67.51,2.716,211.5661131,8.163,782979.6155000001,209282.4019,285385.0935,90737.8246,146351.32999999996,19.727777777777778
21,2010-11-05,719888.76,0,58.71,2.689,211.6135053,8.163,770280.9732,205888.18535999997,280756.6164,89266.20624,143977.7520000001,14.83888888888889
21,2010-11-12,735796.38,0,60.95,2.728,211.6608975,8.163,787302.1266000001,210437.76468,286960.5882,91238.75112,147159.27599999995,16.083333333333332
21,2010-11-19,756288.89,0,51.71,2.771,211.5470304,8.163,809229.1123,216298.62253999998,294952.6671,93779.82236,151257.77800000005,10.950000000000001
21,2010-11-26,1245628.61,1,62.96,2.735,211.4062867,8.163,1332822.6127000002,356249.78246,485795.15790000005,154457.94764,249125.72199999995,17.200000000000003
21,2010-12-03,829210.73,0,50.43,2.708,211.265543,8.163,887255.4811,237154.26877999998,323392.1847,102822.13051999999,165842.14600000007,10.238888888888889
21,2010-12-10,943891.64,0,46.35,2.843,211.1247993,8.163,1009964.0548,269953.00904,368117.73960000003,117042.56336,188778.32799999998,7.972222222222222
21,2010-12-17,1147556.83,0,48.63,2.869,211.0645458,8.163,1227885.8081000003,328201.25338,447547.16370000003,142297.04692000002,229511.36600000004,9.238888888888889
21,2010-12-24,1587257.78,0,51.29,2.886,211.0646599,8.163,1698365.8246000002,453955.72507999995,619030.5342,196819.96472,317451.5560000001,10.716666666666665
21,2010-12-31,672903.23,1,47.19,2.943,211.064774,8.163,720006.4561000001,192450.32377999998,262432.2597,83440.00052,134580.64599999995,8.438888888888888
21,2011-01-07,629152.06,0,44.24,2.976,211.0648881,8.028,673192.7042000002,179937.48916,245369.30340000003,78014.85544,125830.41200000001,6.800000000000001
21,2011-01-14,650789.13,0,34.14,2.983,211.1176713,8.028,696344.3691,186125.69118,253807.7607,80697.85212,130157.826,1.188888888888889
21,2011-01-21,663941.73,0,42.72,3.016,211.4864691,8.028,710417.6511,189887.33477999998,258937.2747,82328.77451999999,132788.34600000002,5.955555555555555
21,2011-01-28,649878.29,0,44.04,3.01,211.8552668,8.028,695369.7703000001,185865.19094,253452.53310000003,80584.90796,129975.65800000005,6.688888888888888
21,2011-02-04,596218.24,0,36.33,2.989,212.2240646,8.028,637953.5168,170518.41663999998,232525.1136,73931.06176,119243.64799999999,2.4055555555555546
21,2011-02-11,771908.51,1,34.61,3.022,212.5928624,8.028,825942.1057000001,220765.83385999998,301044.3189,95716.65524000001,154381.70200000005,1.4499999999999997
21,2011-02-18,884701.92,0,59.87,3.045,212.9033115,8.028,946631.0544000001,253024.74912,345033.7488,109703.03808,176940.38400000008,15.483333333333333
21,2011-02-25,768313.85,0,61.27,3.065,213.190421,8.028,822095.8195,219737.76109999997,299642.4015,95270.91739999999,153662.77000000002,16.261111111111113
21,2011-03-04,796277.72,0,59.52,3.288,213.4775305,8.028,852017.1604,227735.42792,310548.3108,98738.43728,159255.544,15.288888888888891
21,2011-03-11,763479.9,0,54.69,3.459,213.7646401,8.028,816923.493,218355.25139999998,297757.161,94671.5076,152695.97999999998,12.605555555555554
21,2011-03-18,793569.0,0,63.26,3.488,214.0156238,8.028,849118.8300000001,226960.73399999997,309491.91000000003,98402.556,158713.80000000005,17.366666666666664
21,2011-03-25,753711.32,0,70.33,3.473,214.2521573,8.028,806471.1124,215561.43751999998,293947.41479999997,93460.20367999999,150742.26399999997,21.29444444444444
21,2011-04-01,732056.37,0,56.36,3.524,214.4886908,7.931,783300.3159,209368.12181999997,285501.9843,90774.98988,146411.27399999998,13.533333333333333
21,2011-04-08,744782.89,0,68.62,3.622,214.7252242,7.931,796917.6923000001,213007.90654,290465.3271,92353.07836,148956.57799999998,20.34444444444445
21,2011-04-15,768390.05,0,71.01,3.743,214.9420631,7.931,822177.3535000001,219759.5543,299672.11950000003,95280.3662,153678.01,21.672222222222224
21,2011-04-22,801302.01,0,70.79,3.807,215.1096657,7.931,857393.1507000001,229172.37485999998,312507.78390000004,99361.44924,160260.402,21.550000000000004
21,2011-04-29,783250.75,0,70.19,3.81,215.2772683,7.931,838078.3025,224009.71449999997,305467.7925,97123.093,156650.15000000002,21.216666666666665
21,2011-05-06,718898.33,0,61.87,3.906,215.4448709,7.931,769221.2131,205604.92237999997,280370.3487,89143.39292,143779.66599999997,16.594444444444445
21,2011-05-13,754236.7,0,75.04,3.899,215.6124735,7.931,807033.269,215711.69619999998,294152.31299999997,93525.3508,150847.33999999997,23.911111111111115
21,2011-05-20,744836.56,0,68.36,3.907,215.3834778,7.931,796975.1192000001,213023.25616,290486.25840000005,92359.73344000001,148967.31200000003,20.200000000000003
21,2011-05-27,744389.81,0,76.86,3.786,215.1544822,7.931,796497.0967000001,212895.48566,290312.0259,92304.33644,148877.96200000006,24.922222222222224
21,2011-06-03,773878.58,0,83.82,3.699,214.9254865,7.931,828050.0806,221329.27387999996,301812.6462,95960.94391999999,154775.71600000001,28.788888888888884
21,2011-06-10,794397.89,0,84.71,3.648,214.6964908,7.931,850005.7423,227197.79653999998,309815.17710000003,98505.33836,158879.5780000001,29.283333333333328
21,2011-06-17,823220.43,0,87.54,3.637,214.6513538,7.931,880845.8601,235441.04298,321055.96770000004,102079.33332,164644.086,30.85555555555556
21,2011-06-24,771298.98,0,85.72,3.594,214.7441108,7.931,825289.9086000001,220591.50827999998,300806.6022,95641.07351999999,154259.79599999997,29.84444444444445
21,2011-07-01,784639.12,0,87.57,3.524,214.8368678,7.852,839563.8584,224406.78832,306009.25680000003,97295.25087999999,156927.82400000002,30.87222222222222
21,2011-07-08,734099.4,0,89.16,3.48,214.9296249,7.852,785486.3580000001,209952.42839999998,286298.766,91028.3256,146819.88,31.75555555555555
21,2011-07-15,728311.15,0,91.05,3.575,215.0134426,7.852,779292.9305,208296.9889,284041.3485,90310.58260000001,145662.22999999998,32.80555555555556
21,2011-07-22,784490.67,0,90.27,3.651,215.0749122,7.852,839405.0169,224364.33161999998,305951.36130000005,97276.84308,156898.13399999996,32.37222222222222
21,2011-07-29,751167.12,0,91.56,3.682,215.1363819,7.852,803748.8184,214833.79632,292955.1768,93144.72288,150233.424,33.08888888888889
21,2011-08-05,783614.89,0,94.22,3.684,215.1978515,7.852,838467.9323000001,224113.85854,305609.80710000003,97168.24636,156722.978,34.56666666666667
21,2011-08-12,776933.37,0,92.32,3.638,215.2593211,7.852,831318.7059000001,222202.94382,303004.0143,96339.73788,155386.674,33.511111111111106
21,2011-08-19,855546.5,0,90.11,3.554,215.3229307,7.852,915434.755,244686.29899999997,333663.135,106087.766,171109.30000000005,32.28333333333333
21,2011-08-26,821127.53,0,92.07,3.523,215.386897,7.852,878606.4571000001,234842.47358,320239.7367,101819.81372,164225.50600000005,33.37222222222222
21,2011-09-02,705557.8,0,91.94,3.533,215.4508632,7.852,754946.8460000001,201789.5308,275167.542,87489.16720000001,141111.56000000006,33.3
21,2011-09-09,653989.65,1,78.87,3.546,215.5148295,7.852,699768.9255,187041.0399,255055.9635,81094.7166,130797.93,26.03888888888889
21,2011-09-16,653525.84,0,80.62,3.526,215.6944378,7.852,699272.6488,186908.39023999998,254875.0776,81037.20416,130705.16800000006,27.011111111111113
21,2011-09-23,681913.29,0,75.68,3.467,216.0282356,7.852,729647.2203,195027.20093999998,265946.1831,84557.24796000001,136382.65800000005,24.26666666666667
21,2011-09-30,651970.48,0,78.91,3.355,216.3620333,7.852,697608.4136,186463.55727999998,254268.4872,80844.33952,130394.09600000002,26.06111111111111
21,2011-10-07,663452.46,0,71.64,3.285,216.6958311,7.441,709894.1322,189747.40355999998,258746.4594,82268.10504,132690.4920000001,22.022222222222222
21,2011-10-14,671379.44,0,69.79,3.274,217.0048261,7.441,718376.0008,192014.51983999996,261837.9816,83251.05055999999,134275.88800000004,20.99444444444445
21,2011-10-21,729036.06,0,65.16,3.353,217.1650042,7.441,780068.5842000002,208504.31316,284324.06340000004,90400.47144000001,145807.21200000006,18.42222222222222
21,2011-10-28,738812.0,0,65.46,3.372,217.3251824,7.441,790528.8400000001,211300.232,288136.68,91612.688,147762.40000000002,18.588888888888885
21,2011-11-04,767358.37,0,56.01,3.332,217.4853605,7.441,821073.4559000001,219464.49381999997,299269.7643,95152.43788,153471.674,13.338888888888887
21,2011-11-11,757369.87,0,59.8,3.297,217.6455387,7.441,810385.7609,216607.78282,295374.2493,93913.86388,151473.97400000005,15.444444444444445
21,2011-11-18,737014.09,0,61.9,3.308,217.8670218,7.441,788605.0763,210786.02973999997,287435.4951,91389.74716,147402.81799999997,16.61111111111111
21,2011-11-25,1219263.4,1,56.43,3.236,218.1130269,7.441,1304611.838,348709.33239999996,475512.72599999997,151188.6616,243852.67999999993,13.572222222222223
21,2011-12-02,793184.25,0,48.72,3.172,218.3590319,7.441,848707.1475000001,226850.69549999997,309341.8575,98354.847,158636.8500000001,9.288888888888888
21,2011-12-09,897747.13,0,41.44,3.158,218.605037,7.441,960589.4291000001,256755.67917999998,350121.38070000004,111320.64412,179549.42599999998,5.244444444444444
21,2011-12-16,1027584.51,0,50.56,3.159,218.8217928,7.441,1099515.4257,293889.16985999997,400757.9589,127420.47924,205516.902,10.311111111111112
21,2011-12-23,1384552.17,0,46.54,3.112,218.9995495,7.441,1481470.8219,395981.92061999993,539975.3463,171684.46907999998,276910.4340000001,8.077777777777776
21,2011-12-30,804362.36,1,45.16,3.129,219.1773063,7.441,860667.7252,230047.63495999997,313701.3204,99740.93264,160872.47199999995,7.311111111111109
21,2012-01-06,640181.86,0,48.1,3.157,219.355063,7.057,684994.5902,183092.01195999997,249670.9254,79382.55064,128036.37199999997,8.944444444444445
21,2012-01-13,631181.25,0,45.0,3.261,219.5328198,7.057,675363.9375,180517.8375,246160.6875,78266.475,126236.25,7.222222222222222
21,2012-01-20,651178.2,0,52.21,3.268,219.6258417,7.057,696760.674,186236.96519999998,253959.498,80746.0968,130235.63999999996,11.22777777777778
21,2012-01-27,611258.71,0,50.79,3.29,219.7188636,7.057,654046.8197,174819.99105999997,238390.8969,75796.08004,122251.74199999997,10.438888888888888
21,2012-02-03,680725.43,0,55.83,3.36,219.8118854,7.057,728376.2101000001,194687.47298,265482.91770000005,84409.95332,136145.086,13.238888888888887
21,2012-02-10,770652.79,1,46.52,3.409,219.9049073,7.057,824598.4853000001,220406.69793999998,300554.58810000005,95560.94596,154130.55799999996,8.06666666666667
21,2012-02-17,834663.52,0,45.03,3.51,220.0651993,7.057,893089.9664,238713.76671999999,325518.77280000004,103498.27648,166932.70400000003,7.23888888888889
21,2012-02-24,747099.07,0,54.81,3.555,220.275944,7.057,799396.0048999999,213670.33401999998,291368.6373,92640.28468,149419.8139999999,12.672222222222224
21,2012-03-02,764385.4,0,59.3,3.63,220.4866886,7.057,817892.378,218614.22439999998,298110.30600000004,94783.7896,152877.07999999996,15.166666666666666
21,2012-03-09,755084.4,0,57.16,3.669,220.6974332,7.057,807940.3080000001,215954.1384,294482.916,93630.4656,151016.88,13.977777777777776
21,2012-03-16,767338.32,0,63.39,3.734,220.8498468,7.057,821052.0024,219458.75951999996,299261.9448,95149.95168,153467.664,17.438888888888886
21,2012-03-23,729759.97,0,62.96,3.787,220.9244858,7.057,780843.1679,208711.35141999996,284606.3883,90490.23628,145951.99400000006,17.200000000000003
21,2012-03-30,724798.76,0,67.87,3.845,220.9991248,7.057,775534.6732000001,207292.44535999998,282671.5164,89875.04624,144959.7520000001,19.92777777777778
21,2012-04-06,761956.58,0,69.02,3.891,221.0737638,6.891,815293.5406,217919.58187999998,297163.0662,94482.61592,152391.316,20.566666666666663
21,2012-04-13,769319.04,0,69.03,3.891,221.1484028,6.891,823171.3728000001,220025.24544,300034.4256,95395.56096,153863.80799999996,20.572222222222223
21,2012-04-20,734858.91,0,66.97,3.877,221.2021074,6.891,786299.0337,210169.64826,286594.97490000003,91122.50484000001,146971.782,19.427777777777777
21,2012-04-27,674829.58,0,69.21,3.814,221.255812,6.891,722067.6506,193001.25987999997,263183.5362,83678.86791999999,134965.91600000008,20.672222222222217
21,2012-05-04,697645.32,0,77.53,3.749,221.3095166,6.891,746480.4924,199526.56151999996,272081.6748,86508.01968,139529.064,25.294444444444444
21,2012-05-11,649945.54,0,74.14,3.688,221.3632212,6.891,695441.7278000001,185884.42444,253478.7606,80593.24696,129989.10800000001,23.41111111111111
21,2012-05-18,700554.16,0,72.42,3.63,221.380331,6.891,749592.9512000001,200358.48976,273216.12240000005,86868.71584,140110.83200000005,22.45555555555556
21,2012-05-25,722891.24,0,79.49,3.561,221.3828029,6.891,773493.6268000001,206746.89463999998,281927.5836,89638.51376,144578.24800000002,26.383333333333333
21,2012-06-01,695439.83,0,79.24,3.501,221.3852748,6.891,744120.6181,198895.79137999998,271221.53369999997,86234.53891999999,139087.96600000001,26.244444444444444
21,2012-06-08,707895.72,0,79.47,3.452,221.3877467,6.891,757448.4204000001,202458.17591999998,276079.3308,87779.06928,141579.1440000001,26.37222222222222
21,2012-06-15,727049.04,0,81.51,3.393,221.4009901,6.891,777942.4728000001,207936.02544,283549.1256,90154.08096,145409.80799999996,27.505555555555556
21,2012-06-22,735870.0,0,81.78,3.346,221.4411622,6.891,787380.9,210458.81999999998,286989.3,91247.88,147174.0,27.655555555555555
21,2012-06-29,716341.39,0,88.05,3.286,221.4813343,6.891,766485.2873000001,204873.63754,279373.1421,88826.33236,143268.27800000005,31.13888888888889
21,2012-07-06,693013.59,0,85.26,3.227,221.5215064,6.565,741524.5413,198201.88674,270275.3001,85933.68516,138602.718,29.58888888888889
21,2012-07-13,668132.36,0,82.51,3.256,221.5616784,6.565,714901.6252,191085.85495999997,260571.6204,82848.41264,133626.47199999995,28.061111111111114
21,2012-07-20,691200.33,0,84.25,3.311,221.5701123,6.565,739584.3531,197683.29437999998,269568.1287,85708.84091999999,138240.066,29.02777777777778
21,2012-07-27,677789.14,0,88.09,3.407,221.5785461,6.565,725234.3798000001,193847.69404,264337.7646,84045.85336000001,135557.8280000001,31.161111111111115
21,2012-08-03,693785.85,0,91.57,3.417,221.5869799,6.565,742350.8595,198422.75309999997,270576.4815,86029.4454,138757.17000000004,33.09444444444444
21,2012-08-10,700272.01,0,89.57,3.494,221.5954138,6.565,749291.0507,200277.79486,273106.0839,86833.72924,140054.402,31.98333333333333
21,2012-08-17,751963.81,0,85.55,3.571,221.6751459,6.565,804601.2767000002,215061.64966,293265.88590000005,93243.51244,150392.762,29.75
21,2012-08-24,802003.61,0,77.72,3.62,221.8083518,6.565,858143.8627,229373.03246,312781.4079,99448.44764,160400.72199999995,25.4
21,2012-08-31,763867.59,0,83.58,3.638,221.9415576,6.565,817338.3213000001,218466.13073999996,297908.3601,94719.58116,152773.51800000004,28.65555555555555
21,2012-09-07,642827.29,1,88.4,3.73,222.0747635,6.565,687825.2003,183848.60494,250702.64310000002,79710.58396,128565.45800000004,31.333333333333332
21,2012-09-14,628494.63,0,76.1,3.717,222.2174395,6.565,672489.2541,179749.46417999998,245112.9057,77933.33412,125698.92599999998,24.499999999999996
21,2012-09-21,667151.46,0,71.54,3.721,222.4169362,6.565,713852.0622,190805.31755999997,260189.0694,82726.78104,133430.29200000002,21.966666666666672
21,2012-09-28,647097.65,0,80.38,3.666,222.6164329,6.565,692394.4855000001,185069.92789999998,252368.0835,80240.1086,129419.53000000003,26.877777777777776
21,2012-10-05,651768.91,0,70.28,3.617,222.8159296,6.17,697392.7337000001,186405.90826,254189.87490000002,80819.34484,130353.782,21.266666666666666
21,2012-10-12,653043.44,0,61.53,3.601,223.0154263,6.17,698756.4808,186770.42383999997,254686.9416,80977.38656,130608.68799999997,16.405555555555555
